08:59:57,-,-,0,30.6500_30.7000_30.7500_30.8000_30.8500_,6_4_12_37_2_,30.5500_30.5000_30.4500_30.4000_30.3500_,6_26_2_8_7_
09:10:51,-,-,3020,30.0000_30.0500_30.1000_30.1500_30.2000_,104_32_5_10_43_,29.9500_29.9000_29.8500_29.8000_29.7500_,2_8_13_20_33_
09:12:51,-,-,3214,29.9500_30.0000_30.0500_30.1000_30.1500_,1_102_35_20_10_,29.8500_29.8000_29.7500_29.7000_29.6500_,15_22_32_51_37_
09:12:51,-,-,3214,29.9500_30.0000_30.0500_30.1000_30.1500_,1_102_35_20_10_,29.8500_29.8000_29.7500_29.7000_29.6500_,15_22_32_51_37_
09:14:56,-,-,3415,29.9000_29.9500_30.0000_30.0500_30.1000_,23_5_100_38_24_,29.8500_29.8000_29.7500_29.7000_29.6500_,14_8_7_56_26_
09:14:56,-,-,3415,29.9000_29.9500_30.0000_30.0500_30.1000_,23_5_100_38_24_,29.8500_29.8000_29.7500_29.7000_29.6500_,14_8_7_56_26_
09:16:51,30.0500,2,3677,30.1000_30.1500_30.2000_30.2500_30.3000_,18_7_45_7_22_,30.0500_30.0000_29.9500_29.9000_29.8500_,2_13_20_20_79_
09:17:51,-,-,3751,30.0500_30.1000_30.1500_30.2000_30.2500_,1_9_9_44_7_,30.0000_29.9500_29.9000_29.8500_29.8000_,6_30_23_84_77_
09:18:50,-,-,3832,29.9000_29.9500_30.0000_30.1000_30.1500_,1_9_16_28_10_,29.8500_29.8000_29.7500_29.7000_29.6500_,74_83_26_66_54_
09:19:51,-,-,3839,30.0000_30.1000_30.1500_30.2000_30.2500_,29_31_10_46_12_,29.9000_29.8500_29.8000_29.7500_29.7000_,18_107_89_27_82_
09:20:56,-,-,3909,29.9500_30.0000_30.1000_30.1500_30.2000_,31_29_31_9_53_,29.9000_29.8500_29.8000_29.7500_29.7000_,1_108_95_30_124_
09:21:56,-,-,4044,30.1000_30.1500_30.2000_30.2500_30.3000_,12_7_51_8_25_,30.0000_29.9500_29.9000_29.8500_29.8000_,12_36_47_68_205_
09:22:56,-,-,4106,30.2000_30.2500_30.3000_30.3500_30.4000_,46_10_24_4_22_,30.1000_30.0500_30.0000_29.9500_29.9000_,40_10_64_15_54_
09:23:56,-,-,4243,30.3000_30.3500_30.4000_30.4500_30.5000_,21_4_18_28_91_,30.2000_30.1500_30.1000_30.0500_30.0000_,6_14_7_16_119_
09:24:56,-,-,4314,30.1500_30.2000_30.2500_30.3000_30.3500_,1_2_24_22_6_,30.1000_30.0500_30.0000_29.9500_29.9000_,9_20_110_22_23_
09:25:55,-,-,4334,30.2000_30.2500_30.3000_30.3500_30.4000_,8_21_24_6_26_,30.1000_30.0500_30.0000_29.9500_29.9000_,14_21_114_18_32_
09:25:55,-,-,4334,30.2000_30.2500_30.3000_30.3500_30.4000_,8_21_24_6_26_,30.1000_30.0500_30.0000_29.9500_29.9000_,14_21_114_18_32_
09:26:54,-,-,4365,30.1000_30.1500_30.2000_30.2500_30.3000_,24_8_2_19_28_,30.0500_30.0000_29.9500_29.9000_29.8500_,12_120_20_29_67_
09:28:55,-,-,4605,30.3500_30.4000_30.4500_30.5000_30.5500_,20_12_36_96_10_,30.3000_30.2500_30.2000_30.1500_30.1000_,6_8_24_21_11_
09:29:55,-,-,4669,30.3000_30.3500_30.4000_30.4500_30.5000_,9_14_17_35_93_,30.2500_30.2000_30.1500_30.1000_30.0500_,10_14_6_13_53_
09:30:56,-,-,4730,30.3500_30.4000_30.4500_30.5000_30.5500_,1_18_35_96_15_,30.3000_30.2500_30.2000_30.1500_30.1000_,2_25_19_8_17_
09:30:56,-,-,4730,30.3500_30.4000_30.4500_30.5000_30.5500_,1_18_35_96_15_,30.3000_30.2500_30.2000_30.1500_30.1000_,2_25_19_8_17_
09:32:51,-,-,4778,30.3000_30.3500_30.4000_30.4500_30.5000_,2_14_30_35_97_,30.2500_30.2000_30.1500_30.1000_30.0500_,33_20_9_17_41_
09:33:51,-,-,4841,30.3500_30.4000_30.4500_30.5000_30.5500_,17_28_35_103_7_,30.3000_30.2500_30.2000_30.1500_30.1000_,1_6_19_11_17_
09:34:54,30.3000,2,4855,30.3500_30.4000_30.4500_30.5000_30.5500_,20_30_34_103_7_,30.3000_30.2500_30.2000_30.1500_30.1000_,18_6_33_12_20_
09:34:54,30.3000,2,4855,30.3500_30.4000_30.4500_30.5000_30.5500_,20_30_34_103_7_,30.3000_30.2500_30.2000_30.1500_30.1000_,18_6_33_12_20_
09:36:56,-,-,4932,30.3500_30.4000_30.4500_30.5000_30.5500_,13_33_34_103_11_,30.3000_30.2500_30.2000_30.1500_30.1000_,8_20_33_13_20_
09:36:56,-,-,4932,30.3500_30.4000_30.4500_30.5000_30.5500_,13_33_34_103_11_,30.3000_30.2500_30.2000_30.1500_30.1000_,8_20_33_13_20_
09:37:54,-,-,4977,30.2500_30.3000_30.3500_30.4000_30.4500_,1_8_16_31_41_,30.2000_30.1500_30.1000_30.0500_30.0000_,32_11_19_25_222_
09:38:51,-,-,4996,30.2500_30.3000_30.3500_30.4000_30.4500_,2_26_14_31_38_,30.2000_30.1500_30.1000_30.0500_30.0000_,37_13_19_24_222_
09:40:45,-,-,5097,30.3000_30.3500_30.4000_30.4500_30.5000_,12_8_81_40_109_,30.2500_30.2000_30.1500_30.1000_30.0500_,1_39_16_19_26_
09:41:50,-,-,5129,30.3000_30.3500_30.4000_30.4500_30.5000_,3_18_87_40_100_,30.2000_30.1500_30.1000_30.0500_30.0000_,42_16_19_26_253_
09:42:55,-,-,5153,30.3000_30.3500_30.4000_30.4500_30.5000_,11_21_85_40_107_,30.2000_30.1500_30.1000_30.0500_30.0000_,41_16_22_25_260_
09:42:55,-,-,5153,30.3000_30.3500_30.4000_30.4500_30.5000_,11_21_85_40_107_,30.2000_30.1500_30.1000_30.0500_30.0000_,41_16_22_25_260_
09:44:56,-,-,5236,30.1500_30.2000_30.2500_30.3000_30.3500_,3_4_8_27_34_,30.1000_30.0500_30.0000_29.9500_29.9000_,14_35_247_41_33_
09:45:56,-,-,5258,30.1000_30.1500_30.2000_30.2500_30.3000_,11_7_16_8_30_,30.0500_30.0000_29.9500_29.9000_29.8500_,30_244_40_33_67_
09:46:55,-,-,5380,30.0500_30.1000_30.1500_30.2000_30.2500_,13_11_10_15_21_,30.0000_29.9500_29.9000_29.8500_29.8000_,146_20_54_50_210_
09:45:56,-,-,5258,30.1000_30.1500_30.2000_30.2500_30.3000_,11_7_16_8_30_,30.0500_30.0000_29.9500_29.9000_29.8500_,30_244_40_33_67_
