08:59:57,-,-,0,37.5000_37.5500_37.6000_37.8000_37.8500_,21_33_3_28_13_,37.4500_37.4000_37.3500_37.3000_37.2500_,1_14_6_14_1_
09:48:55,-,-,7218,36.4500_36.5000_36.5500_36.6000_36.6500_,48_29_6_28_7_,36.4000_36.3500_36.3000_36.2500_36.2000_,2_12_19_38_95_
09:48:55,-,-,7218,36.4500_36.5000_36.5500_36.6000_36.6500_,48_29_6_28_7_,36.4000_36.3500_36.3000_36.2500_36.2000_,2_12_19_38_95_
09:50:50,-,-,7313,36.5000_36.5500_36.6000_36.6500_36.7000_,18_7_32_6_14_,36.4500_36.4000_36.3500_36.3000_36.2500_,24_19_17_22_40_
09:51:57,-,-,7441,36.5500_36.6000_36.6500_36.7000_36.7500_,13_11_9_13_10_,36.5000_36.4500_36.4000_36.3500_36.3000_,11_18_10_15_25_
09:51:57,-,-,7441,36.5500_36.6000_36.6500_36.7000_36.7500_,13_11_9_13_10_,36.5000_36.4500_36.4000_36.3500_36.3000_,11_18_10_15_25_
09:52:56,-,-,7484,36.5500_36.6000_36.6500_36.7000_36.7500_,9_9_7_12_11_,36.4500_36.4000_36.3500_36.3000_36.2500_,6_10_23_30_40_
09:54:50,-,-,7527,36.4000_36.4500_36.5000_36.5500_36.6000_,3_12_33_9_7_,36.3500_36.3000_36.2500_36.2000_36.1500_,23_29_45_89_79_
09:55:57,36.3000,1,7595,36.3500_36.4000_36.4500_36.5000_36.5500_,10_13_2_45_9_,36.3000_36.2500_36.2000_36.1500_36.1000_,6_53_90_78_102_
09:56:51,-,-,7627,36.3500_36.4000_36.4500_36.5000_36.5500_,2_17_7_49_10_,36.3000_36.2500_36.2000_36.1500_36.1000_,1_48_88_84_100_
09:57:51,-,-,7668,36.4000_36.4500_36.5000_36.5500_36.6000_,10_7_49_11_10_,36.3000_36.2500_36.2000_36.1500_36.1000_,33_77_92_82_91_
09:58:51,-,-,7683,36.4000_36.4500_36.5000_36.5500_36.6000_,12_7_51_11_10_,36.3500_36.3000_36.2500_36.2000_36.1500_,3_49_66_101_77_
09:59:57,-,-,7724,36.3500_36.4000_36.4500_36.5000_36.5500_,29_14_8_51_11_,36.3000_36.2500_36.2000_36.1500_36.1000_,35_65_96_77_93_
10:00:52,36.3000,1,7783,36.3000_36.3500_36.4000_36.4500_36.5000_,9_34_14_5_52_,36.2500_36.2000_36.1500_36.1000_36.0500_,62_95_76_91_91_
10:00:52,36.3000,1,7783,36.3000_36.3500_36.4000_36.4500_36.5000_,9_34_14_5_52_,36.2500_36.2000_36.1500_36.1000_36.0500_,62_95_76_91_91_
10:02:52,36.2500,1,7900,36.3000_36.3500_36.4000_36.4500_36.5000_,4_29_16_6_55_,36.2500_36.2000_36.1500_36.1000_36.0500_,4_97_70_93_90_
10:02:52,36.2500,1,7900,36.3000_36.3500_36.4000_36.4500_36.5000_,4_29_16_6_55_,36.2500_36.2000_36.1500_36.1000_36.0500_,4_97_70_93_90_
10:04:55,36.0000,5,8408,36.0500_36.1000_36.1500_36.2000_36.2500_,32_19_4_14_5_,36.0000_35.9500_35.9000_35.8500_35.8000_,130_14_49_35_56_
10:05:57,-,-,8714,35.9000_35.9500_36.0000_36.0500_36.1000_,20_17_39_37_7_,35.8500_35.8000_35.7500_35.7000_35.6500_,15_39_8_32_17_
10:05:57,-,-,8714,35.9000_35.9500_36.0000_36.0500_36.1000_,20_17_39_37_7_,35.8500_35.8000_35.7500_35.7000_35.6500_,15_39_8_32_17_
10:06:55,-,-,8803,35.9000_35.9500_36.0000_36.0500_36.1000_,5_15_46_18_6_,35.8500_35.8000_35.7500_35.7000_35.6500_,9_47_12_40_5_
10:08:52,-,-,8889,35.8500_35.9000_35.9500_36.0000_36.0500_,25_17_19_45_9_,35.8000_35.7500_35.7000_35.6500_35.6000_,32_22_41_7_43_
10:08:52,-,-,8889,35.8500_35.9000_35.9500_36.0000_36.0500_,25_17_19_45_9_,35.8000_35.7500_35.7000_35.6500_35.6000_,32_22_41_7_43_
10:10:51,-,-,9034,35.8500_35.9000_35.9500_36.0000_36.0500_,1_8_12_41_2_,35.8000_35.7500_35.7000_35.6500_35.6000_,16_41_44_9_43_
10:11:54,-,-,9087,35.8500_35.9000_35.9500_36.0000_36.0500_,1_6_11_39_3_,35.8000_35.7500_35.7000_35.6500_35.6000_,4_36_44_9_45_
10:11:54,-,-,9087,35.8500_35.9000_35.9500_36.0000_36.0500_,1_6_11_39_3_,35.8000_35.7500_35.7000_35.6500_35.6000_,4_36_44_9_45_
10:13:57,35.9000,1,9133,35.9000_35.9500_36.0000_36.0500_36.1000_,1_15_40_3_12_,35.8500_35.8000_35.7500_35.7000_35.6500_,15_33_39_44_11_
10:13:57,35.9000,1,9133,35.9000_35.9500_36.0000_36.0500_36.1000_,1_15_40_3_12_,35.8500_35.8000_35.7500_35.7000_35.6500_,15_33_39_44_11_
10:14:52,-,-,9209,35.9500_36.0000_36.0500_36.1000_36.1500_,6_40_2_11_6_,35.9000_35.8500_35.8000_35.7500_35.7000_,9_14_23_44_46_
10:16:56,-,-,9314,35.8000_35.8500_35.9000_35.9500_36.0000_,9_22_9_31_40_,35.7500_35.7000_35.6500_35.6000_35.5500_,45_37_15_44_63_
10:17:26,35.7000,2,9388,35.7500_35.8000_35.8500_35.9000_35.9500_,6_6_21_10_32_,35.7000_35.6500_35.6000_35.5500_35.5000_,14_17_39_63_97_
10:18:32,-,-,9496,35.7500_35.8000_35.8500_35.9000_35.9500_,2_25_11_8_32_,35.7000_35.6500_35.6000_35.5500_35.5000_,1_7_34_55_101_
10:18:32,-,-,9496,35.7500_35.8000_35.8500_35.9000_35.9500_,2_25_11_8_32_,35.7000_35.6500_35.6000_35.5500_35.5000_,1_7_34_55_101_
10:20:48,-,-,9563,35.7000_35.7500_35.8000_35.8500_35.9000_,11_10_30_15_10_,35.6500_35.6000_35.5500_35.5000_35.4500_,10_37_68_104_16_
10:20:48,-,-,9563,35.7000_35.7500_35.8000_35.8500_35.9000_,11_10_30_15_10_,35.6500_35.6000_35.5500_35.5000_35.4500_,10_37_68_104_16_
10:22:56,35.5000,1,9774,35.5500_35.6000_35.6500_35.7000_35.7500_,6_22_16_5_7_,35.5000_35.4500_35.4000_35.3500_35.3000_,30_10_34_23_38_
10:22:56,35.5000,1,9774,35.5500_35.6000_35.6500_35.7000_35.7500_,6_22_16_5_7_,35.5000_35.4500_35.4000_35.3500_35.3000_,30_10_34_23_38_
10:24:55,-,-,9993,35.4500_35.5000_35.5500_35.6000_35.6500_,9_18_13_12_9_,35.4000_35.3500_35.3000_35.2500_35.2000_,7_15_62_12_39_
10:25:57,-,-,10028,35.3500_35.4000_35.4500_35.5000_35.5500_,12_33_29_7_8_,35.3000_35.2500_35.2000_35.1500_35.1000_,68_4_38_20_12_
10:26:53,-,-,10072,35.4000_35.4500_35.5000_35.5500_35.6000_,47_20_6_8_13_,35.3500_35.3000_35.2500_35.2000_35.1500_,17_55_14_39_19_
10:27:52,-,-,10106,35.4000_35.4500_35.5000_35.5500_35.6000_,49_21_16_8_14_,35.3500_35.3000_35.2500_35.2000_35.1500_,24_59_16_39_19_
10:28:56,-,-,10143,35.3500_35.4000_35.4500_35.5000_35.5500_,9_49_21_17_8_,35.3000_35.2500_35.2000_35.1500_35.1000_,56_17_40_19_46_
10:29:57,-,-,10257,35.3000_35.3500_35.4000_35.4500_35.5000_,15_17_47_21_18_,35.2000_35.1500_35.1000_35.0500_35.0000_,16_29_18_28_74_
10:30:56,-,-,10346,35.2000_35.2500_35.3000_35.3500_35.4000_,6_11_14_16_43_,35.1500_35.1000_35.0500_35.0000_34.9500_,16_19_32_86_29_
10:30:56,-,-,10346,35.2000_35.2500_35.3000_35.3500_35.4000_,6_11_14_16_43_,35.1500_35.1000_35.0500_35.0000_34.9500_,16_19_32_86_29_
10:32:52,-,-,10445,35.3000_35.3500_35.4000_35.4500_35.5000_,24_13_40_13_20_,35.2500_35.2000_35.1500_35.1000_35.0500_,2_12_53_18_22_
10:33:57,-,-,10489,35.4000_35.4500_35.5000_35.5500_35.6000_,41_14_19_11_19_,35.3500_35.3000_35.2500_35.2000_35.1500_,14_21_16_26_37_
10:34:52,-,-,10561,35.4000_35.4500_35.5000_35.5500_35.6000_,9_13_21_10_19_,35.3500_35.3000_35.2500_35.2000_35.1500_,13_11_12_34_37_
10:34:52,-,-,10561,35.4000_35.4500_35.5000_35.5500_35.6000_,9_13_21_10_19_,35.3500_35.3000_35.2500_35.2000_35.1500_,13_11_12_34_37_
10:36:52,-,-,10607,35.4500_35.5000_35.5500_35.6000_35.6500_,8_10_10_12_10_,35.4000_35.3500_35.3000_35.2500_35.2000_,6_10_24_7_44_
10:37:52,-,-,10684,35.3000_35.3500_35.4000_35.4500_35.5000_,3_4_5_9_12_,35.2500_35.2000_35.1500_35.1000_35.0500_,14_42_37_28_17_
10:38:54,-,-,10704,35.3000_35.3500_35.4000_35.4500_35.5000_,13_1_4_9_10_,35.2500_35.2000_35.1500_35.1000_35.0500_,23_41_35_27_17_
10:39:52,-,-,10731,35.4000_35.4500_35.5000_35.5500_35.6000_,9_9_14_9_13_,35.3500_35.3000_35.2500_35.2000_35.1500_,5_7_29_41_35_
10:40:50,-,-,10744,35.4000_35.4500_35.5000_35.5500_35.6000_,5_14_14_10_14_,35.3500_35.3000_35.2500_35.2000_35.1500_,3_15_26_41_35_
10:41:54,-,-,10761,35.4000_35.4500_35.5000_35.5500_35.6000_,5_14_14_9_15_,35.3000_35.2500_35.2000_35.1500_35.1000_,20_13_43_36_45_
10:42:53,-,-,10777,35.3500_35.4000_35.4500_35.5000_35.5500_,1_11_16_15_9_,35.3000_35.2500_35.2000_35.1500_35.1000_,7_14_29_36_46_
10:42:53,-,-,10777,35.3500_35.4000_35.4500_35.5000_35.5500_,1_11_16_15_9_,35.3000_35.2500_35.2000_35.1500_35.1000_,7_14_29_36_46_
10:44:53,-,-,10789,35.4000_35.4500_35.5000_35.5500_35.6000_,3_17_14_9_13_,35.3500_35.3000_35.2500_35.2000_35.1500_,6_13_16_32_39_
10:44:53,-,-,10789,35.4000_35.4500_35.5000_35.5500_35.6000_,3_17_14_9_13_,35.3500_35.3000_35.2500_35.2000_35.1500_,6_13_16_32_39_
10:46:53,-,-,10832,35.4500_35.5000_35.5500_35.6000_35.6500_,14_14_10_13_15_,35.4000_35.3500_35.3000_35.2500_35.2000_,10_34_19_19_33_
10:47:56,-,-,10857,35.4000_35.4500_35.5000_35.5500_35.6000_,10_7_13_10_12_,35.3500_35.3000_35.2500_35.2000_35.1500_,18_22_19_39_44_
10:48:57,-,-,10884,35.5500_35.6000_35.6500_35.7000_35.7500_,6_13_13_11_10_,35.5000_35.4500_35.4000_35.3500_35.3000_,13_13_27_24_35_
10:48:57,-,-,10884,35.5500_35.6000_35.6500_35.7000_35.7500_,6_13_13_11_10_,35.5000_35.4500_35.4000_35.3500_35.3000_,13_13_27_24_35_
10:50:51,-,-,10995,35.5000_35.5500_35.6000_35.6500_35.7000_,1_24_12_10_14_,35.4500_35.4000_35.3500_35.3000_35.2500_,4_54_21_31_21_
10:51:51,-,-,11007,35.5500_35.6000_35.6500_35.7000_35.7500_,16_10_10_11_19_,35.5000_35.4500_35.4000_35.3500_35.3000_,13_9_56_18_29_
10:52:56,35.5500,1,11032,35.5500_35.6000_35.6500_35.7000_35.7500_,4_7_10_11_19_,35.5000_35.4500_35.4000_35.3500_35.3000_,20_9_54_18_29_
10:52:56,35.5500,1,11032,35.5500_35.6000_35.6500_35.7000_35.7500_,4_7_10_11_19_,35.5000_35.4500_35.4000_35.3500_35.3000_,20_9_54_18_29_
10:54:46,-,-,11072,35.5000_35.5500_35.6000_35.6500_35.7000_,2_15_10_7_11_,35.4500_35.4000_35.3500_35.3000_35.2500_,29_44_19_32_25_
10:54:46,-,-,11072,35.5000_35.5500_35.6000_35.6500_35.7000_,2_15_10_7_11_,35.4500_35.4000_35.3500_35.3000_35.2500_,29_44_19_32_25_
10:56:57,35.3500,1,11164,35.4000_35.4500_35.5000_35.5500_35.6000_,4_9_10_5_7_,35.3500_35.3000_35.2500_35.2000_35.1500_,14_30_27_44_44_
10:56:57,35.3500,1,11164,35.4000_35.4500_35.5000_35.5500_35.6000_,4_9_10_5_7_,35.3500_35.3000_35.2500_35.2000_35.1500_,14_30_27_44_44_
10:58:56,35.2000,1,11277,35.2000_35.2500_35.3000_35.3500_35.4000_,2_6_4_8_8_,35.1500_35.1000_35.0500_35.0000_34.9500_,53_29_13_106_38_
10:58:56,35.2000,1,11277,35.2000_35.2500_35.3000_35.3500_35.4000_,2_6_4_8_8_,35.1500_35.1000_35.0500_35.0000_34.9500_,53_29_13_106_38_
11:00:46,-,-,11439,35.1500_35.2000_35.2500_35.3000_35.3500_,23_5_2_5_53_,35.0500_35.0000_34.9500_34.9000_34.8500_,13_103_39_23_18_
11:01:54,-,-,11469,35.1000_35.1500_35.2000_35.2500_35.3000_,18_9_13_12_5_,35.0500_35.0000_34.9500_34.9000_34.8500_,30_116_39_24_17_
11:02:51,-,-,11595,35.0500_35.1000_35.1500_35.2000_35.2500_,6_4_9_3_2_,35.0000_34.9500_34.9000_34.8500_34.8000_,33_22_24_21_23_
11:01:54,-,-,11469,35.1000_35.1500_35.2000_35.2500_35.3000_,18_9_13_12_5_,35.0500_35.0000_34.9500_34.9000_34.8500_,30_116_39_24_17_
11:04:52,34.9500,2,11736,35.0000_35.0500_35.1000_35.1500_35.2000_,27_2_9_5_4_,34.9500_34.9000_34.8500_34.8000_34.7500_,6_20_19_19_16_
11:04:52,34.9500,2,11736,35.0000_35.0500_35.1000_35.1500_35.2000_,27_2_9_5_4_,34.9500_34.9000_34.8500_34.8000_34.7500_,6_20_19_19_16_
11:06:50,-,-,11825,35.1000_35.1500_35.2000_35.2500_35.3000_,2_6_5_3_5_,35.0000_34.9500_34.9000_34.8500_34.8000_,11_16_26_12_36_
11:06:50,-,-,11825,35.1000_35.1500_35.2000_35.2500_35.3000_,2_6_5_3_5_,35.0000_34.9500_34.9000_34.8500_34.8000_,11_16_26_12_36_
11:08:56,35.1000,2,11845,35.1500_35.2000_35.2500_35.3000_35.3500_,3_5_3_6_10_,35.0500_35.0000_34.9500_34.9000_34.8500_,9_40_17_22_11_
11:09:57,-,-,11853,35.2000_35.2500_35.3000_35.3500_35.4000_,4_2_7_9_7_,35.1500_35.1000_35.0500_35.0000_34.9500_,10_10_15_54_16_
11:10:51,-,-,11889,35.4000_35.4500_35.5000_35.5500_35.6000_,1_8_19_8_9_,35.3000_35.2500_35.2000_35.1500_35.1000_,3_20_12_13_37_
11:11:50,-,-,11896,35.4500_35.5000_35.5500_35.6000_35.6500_,8_19_8_8_17_,35.3000_35.2500_35.2000_35.1500_35.1000_,11_23_12_16_35_
11:12:53,-,-,11908,35.4500_35.5000_35.5500_35.6000_35.6500_,10_17_17_20_9_,35.3500_35.3000_35.2500_35.2000_35.1500_,2_8_22_9_17_
11:12:53,-,-,11908,35.4500_35.5000_35.5500_35.6000_35.6500_,10_17_17_20_9_,35.3500_35.3000_35.2500_35.2000_35.1500_,2_8_22_9_17_
11:14:51,-,-,11944,35.4500_35.5000_35.5500_35.6000_35.6500_,18_33_11_20_12_,35.4000_35.3500_35.3000_35.2500_35.2000_,4_7_8_20_11_
11:15:52,-,-,11953,35.4500_35.5000_35.5500_35.6000_35.6500_,17_33_11_21_12_,35.4000_35.3500_35.3000_35.2500_35.2000_,8_8_8_21_11_
11:16:54,-,-,11968,35.4000_35.4500_35.5000_35.5500_35.6000_,3_16_33_12_20_,35.3500_35.3000_35.2500_35.2000_35.1500_,6_1_20_18_5_
11:15:52,-,-,11953,35.4500_35.5000_35.5500_35.6000_35.6500_,17_33_11_21_12_,35.4000_35.3500_35.3000_35.2500_35.2000_,8_8_8_21_11_
11:18:57,-,-,11980,35.4000_35.4500_35.5000_35.5500_35.6000_,16_14_35_7_19_,35.3500_35.3000_35.2500_35.2000_35.1500_,9_3_20_16_5_
11:18:57,-,-,11980,35.4000_35.4500_35.5000_35.5500_35.6000_,16_14_35_7_19_,35.3500_35.3000_35.2500_35.2000_35.1500_,9_3_20_16_5_
11:20:56,-,-,12092,35.6000_35.6500_35.7000_35.7500_35.8000_,2_4_7_6_43_,35.5000_35.4500_35.4000_35.3500_35.3000_,2_9_7_21_20_
11:20:56,-,-,12092,35.6000_35.6500_35.7000_35.7500_35.8000_,2_4_7_6_43_,35.5000_35.4500_35.4000_35.3500_35.3000_,2_9_7_21_20_
11:22:51,-,-,12239,35.7500_35.8000_35.8500_35.9000_35.9500_,5_2_5_16_5_,35.7000_35.6500_35.6000_35.5500_35.5000_,13_13_5_17_14_
11:23:54,-,-,12283,35.9000_35.9500_36.0000_36.0500_36.1000_,4_11_57_7_17_,35.8000_35.7500_35.7000_35.6500_35.6000_,6_15_31_14_13_
11:23:54,-,-,12283,35.9000_35.9500_36.0000_36.0500_36.1000_,4_11_57_7_17_,35.8000_35.7500_35.7000_35.6500_35.6000_,6_15_31_14_13_
11:25:57,-,-,12346,35.9500_36.0000_36.0500_36.1000_36.1500_,18_49_13_20_4_,35.9000_35.8500_35.8000_35.7500_35.7000_,2_5_10_10_33_
11:25:57,-,-,12346,35.9500_36.0000_36.0500_36.1000_36.1500_,18_49_13_20_4_,35.9000_35.8500_35.8000_35.7500_35.7000_,2_5_10_10_33_
11:27:52,-,-,12391,35.9000_35.9500_36.0000_36.0500_36.1000_,31_52_75_14_20_,35.8500_35.8000_35.7500_35.7000_35.6500_,6_11_10_23_14_
11:28:51,-,-,12456,35.7000_35.7500_35.8000_35.8500_35.9000_,2_6_10_4_38_,35.6500_35.6000_35.5500_35.5000_35.4500_,2_9_6_10_29_
11:29:57,-,-,12471,35.6000_35.6500_35.7000_35.7500_35.8000_,3_3_6_4_5_,35.5500_35.5000_35.4500_35.4000_35.3500_,1_10_29_7_11_
11:30:47,-,-,12477,35.6000_35.6500_35.7000_35.7500_35.8000_,5_2_6_2_5_,35.5000_35.4500_35.4000_35.3500_35.3000_,8_30_8_11_21_
11:31:43,-,-,12490,35.6500_35.7000_35.7500_35.8000_35.8500_,1_6_2_7_9_,35.6000_35.5500_35.5000_35.4500_35.4000_,1_7_11_31_5_
11:31:43,-,-,12490,35.6500_35.7000_35.7500_35.8000_35.8500_,1_6_2_7_9_,35.6000_35.5500_35.5000_35.4500_35.4000_,1_7_11_31_5_
11:33:52,35.6500,1,12497,35.6500_35.7000_35.7500_35.8000_35.8500_,7_8_2_7_9_,35.5500_35.5000_35.4500_35.4000_35.3500_,6_12_31_15_16_
11:34:55,-,-,12498,35.6500_35.7000_35.7500_35.8000_35.8500_,7_7_2_7_9_,35.5500_35.5000_35.4500_35.4000_35.3500_,14_11_29_17_16_
11:35:52,-,-,12500,35.6000_35.6500_35.7000_35.7500_35.8000_,1_8_7_2_7_,35.5500_35.5000_35.4500_35.4000_35.3500_,8_10_29_17_16_
11:36:50,35.6000,1,12501,35.6000_35.6500_35.7000_35.7500_35.8000_,3_8_6_2_7_,35.5500_35.5000_35.4500_35.4000_35.3500_,8_10_29_17_16_
