08:59:56,-,-,0,65.3000_65.4000_65.5000_65.6000_65.7000_,54_90_243_141_89_,65.2000_65.1000_65.0000_64.9000_64.8000_,254_510_796_105_118_
09:00:53,-,-,7766,65.8000_65.9000_66.0000_66.1000_66.2000_,69_98_518_101_157_,65.5000_65.4000_65.3000_65.2000_65.1000_,98_147_448_507_558_
09:01:58,-,-,16973,66.9000_67.0000_67.1000_67.2000_67.3000_,62_308_349_150_133_,66.8000_66.7000_66.6000_66.5000_66.4000_,9_71_218_268_308_
09:01:58,-,-,16973,66.9000_67.0000_67.1000_67.2000_67.3000_,62_308_349_150_133_,66.8000_66.7000_66.6000_66.5000_66.4000_,9_71_218_268_308_
09:03:53,-,-,29208,66.5000_66.6000_66.7000_66.8000_66.9000_,38_282_223_89_119_,66.4000_66.3000_66.2000_66.1000_66.0000_,88_175_194_363_483_
09:04:53,66.3000,1,33963,66.3000_66.4000_66.5000_66.6000_66.7000_,1_201_141_116_235_,66.2000_66.1000_66.0000_65.9000_65.8000_,63_158_339_164_231_
09:04:53,66.3000,1,33963,66.3000_66.4000_66.5000_66.6000_66.7000_,1_201_141_116_235_,66.2000_66.1000_66.0000_65.9000_65.8000_,63_158_339_164_231_
09:06:58,65.9000,1,41410,66.0000_66.1000_66.2000_66.3000_66.4000_,147_83_123_101_246_,65.9000_65.8000_65.7000_65.6000_65.5000_,122_434_117_228_493_
09:07:58,-,-,44850,65.8000_65.9000_66.0000_66.1000_66.2000_,155_115_461_72_188_,65.7000_65.6000_65.5000_65.4000_65.3000_,117_383_623_306_486_
09:07:58,-,-,44850,65.8000_65.9000_66.0000_66.1000_66.2000_,155_115_461_72_188_,65.7000_65.6000_65.5000_65.4000_65.3000_,117_383_623_306_486_
09:09:48,65.4000,1,53191,65.4000_65.5000_65.6000_65.7000_65.8000_,99_366_200_114_205_,65.3000_65.2000_65.1000_65.0000_64.9000_,140_642_719_1631_432_
09:10:48,-,-,57393,65.2000_65.3000_65.4000_65.5000_65.6000_,188_152_114_231_270_,65.1000_65.0000_64.9000_64.8000_64.7000_,149_1477_373_448_309_
09:10:48,-,-,57393,65.2000_65.3000_65.4000_65.5000_65.6000_,188_152_114_231_270_,65.1000_65.0000_64.9000_64.8000_64.7000_,149_1477_373_448_309_
09:12:53,-,-,63283,65.7000_65.8000_65.9000_66.0000_66.1000_,119_203_231_475_265_,65.6000_65.5000_65.4000_65.3000_65.2000_,31_292_291_439_531_
09:12:53,-,-,63283,65.7000_65.8000_65.9000_66.0000_66.1000_,119_203_231_475_265_,65.6000_65.5000_65.4000_65.3000_65.2000_,31_292_291_439_531_
09:14:53,-,-,69156,65.3000_65.4000_65.5000_65.6000_65.7000_,95_157_176_148_348_,65.2000_65.1000_65.0000_64.9000_64.8000_,187_879_2384_477_644_
09:15:53,65.1000,1,72136,65.1000_65.2000_65.3000_65.4000_65.5000_,203_72_175_152_170_,65.0000_64.9000_64.8000_64.7000_64.6000_,2497_498_652_300_302_
09:16:53,64.9000,10,79127,64.9000_65.0000_65.1000_65.2000_65.3000_,89_303_72_131_261_,64.8000_64.7000_64.6000_64.5000_64.4000_,249_286_281_546_207_
09:16:53,64.9000,10,79127,64.9000_65.0000_65.1000_65.2000_65.3000_,89_303_72_131_261_,64.8000_64.7000_64.6000_64.5000_64.4000_,249_286_281_546_207_
09:18:53,-,-,84189,64.8000_64.9000_65.0000_65.1000_65.2000_,110_125_121_139_239_,64.7000_64.6000_64.5000_64.4000_64.3000_,626_514_962_390_375_
09:19:58,64.3000,18,88622,64.4000_64.5000_64.6000_64.7000_64.8000_,112_222_136_133_272_,64.3000_64.2000_64.1000_64.0000_63.9000_,100_312_615_1672_255_
